year,cuenta,entidad,cop,entity_code,sector_code,indice,cop_def
2022,DEUDA,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,728504435.0,1211,12,111.41,653895013.9125752
2022,INVERSION,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC,412212146936.0,1211,12,111.41,369995643960.1473
2022,FUNCIONAMIENTO,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,19440686670307.0,1301,13,111.41,17449678368465.13
2022,DEUDA,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,19195380.0,1301,13,111.41,17229494.659366306
2022,INVERSION,MINISTERIO DE HACIENDA Y CRÉDITO PÚBLICO,3369939416787.0,1301,13,111.41,3024808739598.78
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,15328000000.0,1308,13,111.41,13758190467.642044
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL CONTADURÍA GENERAL DE LA NACIÓN,10200000000.0,1308,13,111.41,9155372049.187687
2022,FUNCIONAMIENTO,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,18071000000.0,1309,13,111.41,16220267480.477518
2022,DEUDA,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,8861530.0,1309,13,111.41,7953980.791670407
2022,INVERSION,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,50289056103.0,1309,13,111.41,45138727316.219376
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,1737495000000.0,1310,13,111.41,1559550309666.9958
2022,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,55361903794.0,1310,13,111.41,49692041822.098564
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,89911344626.0,1310,13,111.41,80703118773.89822
2022,FUNCIONAMIENTO,UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO,10480000000.0,1312,13,111.41,9406695987.79284
2022,INVERSION,UNIDAD DE INFORMACIÓN Y ANÁLISIS FINANCIERO,5000000000.0,1312,13,111.41,4487927475.092003
2022,FUNCIONAMIENTO,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,258484000000.0,1313,13,111.41,232011489094.33627
2022,DEUDA,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,44538443.0,1313,13,111.41,39977060.40750382
2022,INVERSION,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,31118188721.0,1313,13,111.41,27931234827.214794
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),199420000000.0,1314,13,111.41,178996499416.56946
2022,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),9225000000.0,1314,13,111.41,8280226191.544745
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN  PENSIONAL Y CONTRIBUCIONES PARAFISCALES DE LA PROTECCIÓN SOCIAL (UGPPP),7888655374.0,1314,13,111.41,7080742638.901356
2022,FUNCIONAMIENTO,FONDO ADAPTACIÓN,30590129312.0,1315,13,111.41,27457256361.188408
2022,INVERSION,FONDO ADAPTACIÓN,606088008885.0,1315,13,111.41,544015805479.7595
2022,DEUDA,SERVICIO DE LA DEUDA PÚBLICA NACIONAL,68409158374274.0,1401,14,111.41,61403068283164.89
2022,FUNCIONAMIENTO,MINISTERIO DE DEFENSA NACIONAL,15715101105000.0,1501,15,111.41,14105646804595.639
2022,DEUDA,MINISTERIO DE DEFENSA NACIONAL,896150000000.0,1501,15,111.41,804371241360.7397
2022,INVERSION,MINISTERIO DE DEFENSA NACIONAL,1429689259648.0,1501,15,111.41,1283268341843.6409
2022,FUNCIONAMIENTO,CAJA DE RETIRO DE LAS FUERZAS MILITARES,4763507000000.0,1503,15,111.41,4275654788618.616
2022,DEUDA,CAJA DE RETIRO DE LAS FUERZAS MILITARES,4050467755.0,1503,15,111.41,3635641104.927745
2022,INVERSION,CAJA DE RETIRO DE LAS FUERZAS MILITARES,10030000000.0,1503,15,111.41,9002782515.034557
2022,FUNCIONAMIENTO,INSTITUTO CASAS FISCALES DEL EJÉRCITO,28791000000.0,1507,15,111.41,25842383987.07477
2022,DEUDA,INSTITUTO CASAS FISCALES DEL EJÉRCITO,8609062.0,1507,15,111.41,7727369.176914102
2022,INVERSION,INSTITUTO CASAS FISCALES DEL EJÉRCITO,16777000000.0,1507,15,111.41,15058791849.923708
2022,FUNCIONAMIENTO,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",35991000000.0,1508,15,111.41,32304999551.207256
2022,DEUDA,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",63629470.0,1508,15,111.41,57112889.32770847
2022,INVERSION,"DEFENSA CIVIL COLOMBIANA, GUILLERMO LEÓN VALENCIA",10600000000.0,1508,15,111.41,9514406247.195047
2022,FUNCIONAMIENTO,CLUB MILITAR DE OFICIALES,49884000000.0,1510,15,111.41,44775154833.497894
2022,DEUDA,CLUB MILITAR DE OFICIALES,14564306.0,1510,15,111.41,13072709.810609462
2022,INVERSION,CLUB MILITAR DE OFICIALES,10000000000.0,1510,15,111.41,8975854950.184006
2022,FUNCIONAMIENTO,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,4694663000000.0,1511,15,111.41,4213861412799.57
2022,DEUDA,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,4970772083.0,1511,15,111.41,4461692920.743201
2022,INVERSION,CAJA DE SUELDOS DE RETIRO DE LA POLICÍA NACIONAL,8000000000.0,1511,15,111.41,7180683960.147204
2022,FUNCIONAMIENTO,FONDO ROTATORIO DE LA POLICÍA,429290000000.0,1512,15,111.41,385324477156.4492
2022,INVERSION,FONDO ROTATORIO DE LA POLICÍA,2500000000.0,1512,15,111.41,2243963737.5460014
2022,FUNCIONAMIENTO,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,22385000000.0,1516,15,111.41,20092451305.986897
2022,INVERSION,SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA,10115490000.0,1516,15,111.41,9079517099.003681
2022,FUNCIONAMIENTO,HOSPITAL MILITAR,403272000000.0,1519,15,111.41,361971097747.0604
2022,DEUDA,HOSPITAL MILITAR,340476799.0,1519,15,111.41,305607036.17269546
2022,INVERSION,HOSPITAL MILITAR,18500000000.0,1519,15,111.41,16605331657.840412
2022,FUNCIONAMIENTO,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,419830253857.0,1520,15,111.41,376833546231.93616
2022,INVERSION,AGENCIA LOGÍSTICA DE LAS FUERZAS MILITARES,7170000000.0,1520,15,111.41,6435687999.281933
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA JUSTICIA PENAL MILITAR Y POLICIAL,76399000000.0,1521,15,111.41,68574634233.91079
2022,FUNCIONAMIENTO,POLICÍA NACIONAL,11763704000000.0,1601,16,111.41,10558930078089.94
2022,DEUDA,POLICÍA NACIONAL,319546746143.0,1601,16,111.41,286820524318.2839
2022,INVERSION,POLICÍA NACIONAL,483937533928.0,1601,16,111.41,434375310948.7479
2022,FUNCIONAMIENTO,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,390172346000.0,1701,17,111.41,350213038326.9007
2022,DEUDA,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,1366834000.0,1701,17,111.41,1226850372.4979806
2022,INVERSION,MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL,895297499365.0,1701,17,111.41,803606049156.2698
2022,FUNCIONAMIENTO,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),179502990022.0,1702,17,111.41,161119280156.1799
2022,INVERSION,INSTITUTO COLOMBIANO AGROPECUARIO (ICA),168504101838.0,1702,17,111.41,151246837660.8922
2022,FUNCIONAMIENTO,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,13813872000.0,1715,17,111.41,12399131137.240824
2022,INVERSION,AUTORIDAD NACIONAL DE ACUICULTURA Y PESCA - AUNAP,51051606291.0,1715,17,111.41,45823181304.19173
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,61657552000.0,1716,17,111.41,55342924333.54278
2022,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,1151593000.0,1716,17,111.41,1033653172.964725
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE GESTIÓN DE RESTITUCIÓN DE TIERRAS DESPOJADAS,214981784340.0,1716,17,111.41,192964531316.75793
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DE TIERRAS - ANT,34197822000.0,1717,17,111.41,30695468988.42115
2022,DEUDA,AGENCIA NACIONAL DE TIERRAS - ANT,2754790000.0,1717,17,111.41,2472659545.8217397
2022,INVERSION,AGENCIA NACIONAL DE TIERRAS - ANT,271339022574.0,1717,17,111.41,243549970894.89276
2022,FUNCIONAMIENTO,AGENCIA DE DESARROLLO RURAL - ADR,37692508000.0,1718,17,111.41,33832248451.665024
2022,INVERSION,AGENCIA DE DESARROLLO RURAL - ADR,223008442170.0,1718,17,111.41,200169142958.4418
2022,FUNCIONAMIENTO,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,39399328056849.0,1901,19,111.41,35364265377299.17
2022,DEUDA,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,11390906973.0,1901,19,111.41,10224312874.068756
2022,INVERSION,MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,965403097201.0,1901,19,111.41,866531816893.4567
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE SALUD (INS),45338670000.0,1903,19,111.41,40695332555.42591
2022,DEUDA,INSTITUTO NACIONAL DE SALUD (INS),43048533.0,1903,19,111.41,38639738.802620955
2022,INVERSION,INSTITUTO NACIONAL DE SALUD (INS),62516054788.0,1903,19,111.41,56113503983.484436
2022,FUNCIONAMIENTO,SUPERINTENDENCIA NACIONAL DE SALUD,191932060000.0,1910,19,111.41,172275433085.00137
2022,DEUDA,SUPERINTENDENCIA NACIONAL DE SALUD,1531136833.0,1910,19,111.41,1374326212.1892111
2022,INVERSION,SUPERINTENDENCIA NACIONAL DE SALUD,63000000000.0,1910,19,111.41,56547886186.15924
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,140711342000.0,1912,19,111.41,126300459563.77347
2022,DEUDA,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,1051442988.0,1912,19,111.41,943759974.8676063
2022,INVERSION,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS - INVIMA,89000000000.0,1912,19,111.41,79885109056.63765
2022,FUNCIONAMIENTO,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,319707438227.0,1913,19,111.41,286964759202.0465
2022,DEUDA,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,379304447.0,1913,19,111.41,340458169.82317567
2022,INVERSION,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO ,267273700.0,1913,19,111.41,239900996.3198995
2022,FUNCIONAMIENTO,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,581790026539.0,1914,19,111.41,522206288967.77673
2022,DEUDA,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,110515461.0,1914,19,111.41,99197074.76887174
2022,INVERSION,FONDO PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ,2725700000.0,1914,19,111.41,2446548783.7716546
2022,FUNCIONAMIENTO,MINISTERIO DE MINAS Y ENERGÍA,172995960400.0,2101,21,111.41,155278664751.81763
2022,DEUDA,MINISTERIO DE MINAS Y ENERGÍA,13546034685.0,2101,21,111.41,12158724248.27215
2022,INVERSION,MINISTERIO DE MINAS Y ENERGÍA,4020058357087.0,2101,21,111.41,3608346070448.793
2022,FUNCIONAMIENTO,SERVICIO GEOLÓGICO COLOMBIANO,58143760412.0,2103,21,111.41,52188995971.63631
2022,DEUDA,SERVICIO GEOLÓGICO COLOMBIANO,69248368.0,2103,21,111.41,62156330.670496374
2022,INVERSION,SERVICIO GEOLÓGICO COLOMBIANO,175224120358.0,2103,21,111.41,157278628810.69925
2022,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,17614060450.0,2109,21,111.41,15810125168.297281
2022,DEUDA,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,135000000.0,2109,21,111.41,121174041.82748409
2022,INVERSION,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA - UPME,25604057345.0,2109,21,111.41,22981830486.49134
2022,FUNCIONAMIENTO,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,32603839733.0,2110,21,111.41,29264733626.245403
2022,DEUDA,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,378296525.0,2110,21,111.41,339553473.6558658
2022,INVERSION,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS - IPSE,235664588150.0,2110,21,111.41,211529116012.92526
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,603583816000.0,2111,21,111.41,541768078269.4552
2022,DEUDA,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,1112621225.0,2111,21,111.41,998672673.0096043
2022,INVERSION,AGENCIA NACIONAL DE HIDROCARBUROS - ANH,311103640842.0,2111,21,111.41,279242115467.1933
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DE MINERÍA - ANM,105370929943.0,2112,21,111.41,94579418313.43686
2022,INVERSION,AGENCIA NACIONAL DE MINERÍA - ANM,19500000000.0,2112,21,111.41,17502917152.85881
2022,FUNCIONAMIENTO,MINISTERIO DE EDUCACIÓN NACIONAL,43942698068799.0,2201,22,111.41,39442328398527.07
2022,INVERSION,MINISTERIO DE EDUCACIÓN NACIONAL,4160327696271.0,2201,22,111.41,3734249794696.168
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA SORDOS (INSOR),5847009889.0,2209,22,111.41,5248191265.595549
2022,INVERSION,INSTITUTO NACIONAL PARA SORDOS (INSOR),6747943816.0,2209,22,111.41,6056856490.440715
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL PARA CIEGOS (INCI),5865619089.0,2210,22,111.41,5264894613.589445
2022,DEUDA,INSTITUTO NACIONAL PARA CIEGOS (INCI),3463614.0,2210,22,111.41,3108889.6867426625
2022,INVERSION,INSTITUTO NACIONAL PARA CIEGOS (INCI),1638125690.0,2210,22,111.41,1470357858.3610091
2022,FUNCIONAMIENTO,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,27593356937.0,2234,22,111.41,24767396945.516563
2022,INVERSION,ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL,12126716629.0,2234,22,111.41,10884764948.388836
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,5120521896.0,2238,22,111.41,4596106180.773719
2022,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN ANDRÉS Y PROVIDENCIA,2487452756.0,2238,22,111.41,2232701513.329145
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,6795507460.0,2239,22,111.41,6099548927.385334
2022,INVERSION,INSTITUTO NACIONAL DE FORMACIÓN TÉCNICA PROFESIONAL DE SAN JUAN DEL CESAR,1982585199.0,2239,22,111.41,1779539717.2605693
2022,FUNCIONAMIENTO,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,20093790766.0,2241,22,111.41,18035895131.496277
2022,INVERSION,INSTITUTO TOLIMENSE DE FORMACIÓN TÉCNICA PROFESIONAL,6919556404.0,2241,22,111.41,6210893460.192084
2022,FUNCIONAMIENTO,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",8375999122.0,2242,22,111.41,7518175318.194058
2022,INVERSION,"INSTITUTO TÉCNICO NACIONAL DE COMERCIO ""SIMÓN RODRÍGUEZ"" DE CALI",5488530167.0,2242,22,111.41,4926425066.87012
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,14286437034.0,2246,22,111.41,12823298657.212101
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE ALIMENTACIÓN ESCOLAR,1214314677400.0,2246,22,111.41,1089951240822.1885
2022,FUNCIONAMIENTO,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,106793000000.0,2301,23,111.41,95855847769.50006
2022,DEUDA,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,2690573000.0,2301,23,111.41,2415019298.0881433
2022,FUNCIONAMIENTO,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,756964000000.0,2306,23,111.41,679439906651.1086
2022,INVERSION,FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,1347527000000.0,2306,23,111.41,1209520689345.6604
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,24571982000.0,2308,23,111.41,22055454627.05323
2022,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,5414000.0,2308,23,111.41,4859527.870029621
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL COMISIÓN DE REGULACIÓN DE COMUNICACIONES,19885544000.0,2308,23,111.41,17848975854.950188
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DEL ESPECTRO - ANE,20599022649.0,2309,23,111.41,18489383941.297913
2022,INVERSION,AGENCIA NACIONAL DEL ESPECTRO - ANE,14383428351.0,2309,23,111.41,12910356656.494032
2022,FUNCIONAMIENTO,COMPUTADORES PARA EDUCAR (CPE),18188870000.0,2311,23,111.41,16326065882.775337
2022,INVERSION,COMPUTADORES PARA EDUCAR (CPE),140000000000.0,2311,23,111.41,125661969302.57608
2022,FUNCIONAMIENTO,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,3924239000.0,2312,23,111.41,3522340005.3855133
2022,INVERSION,CORPORACIÓN AGENCIA NACIONAL DE GOBIERNO DIGITAL - AND,37760739000.0,2312,23,111.41,33893491607.575626
2022,FUNCIONAMIENTO,MINISTERIO DE TRANSPORTE,208013806000.0,2401,24,111.41,186710175029.17154
2022,DEUDA,MINISTERIO DE TRANSPORTE,13215388000.0,2401,24,111.41,11861940579.84023
2022,INVERSION,MINISTERIO DE TRANSPORTE,187908781072.0,2401,24,111.41,168664196276.8154
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE VÍAS,203071707000.0,2402,24,111.41,182274218651.8266
2022,DEUDA,INSTITUTO NACIONAL DE VÍAS,113245623287.0,2402,24,111.41,101647628836.72922
2022,INVERSION,INSTITUTO NACIONAL DE VÍAS,5284806000000.0,2402,24,111.41,4743565209586.214
2022,FUNCIONAMIENTO,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,605635000000.0,2412,24,111.41,543609191275.46906
2022,DEUDA,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,3101000000.0,2412,24,111.41,2783412620.05206
2022,INVERSION,UNIDAD ADMINISTRATIVA ESPECIAL DE LA AERONÁUTICA CIVIL,997142545584.0,2412,24,111.41,895020685381.9227
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DE INFRAESTRUCTURA,99785985370.0,2413,24,111.41,89566453074.23033
2022,DEUDA,AGENCIA NACIONAL DE INFRAESTRUCTURA,1167604335047.0,2413,24,111.41,1048024715058.792
2022,INVERSION,AGENCIA NACIONAL DE INFRAESTRUCTURA,4505182025012.0,2413,24,111.41,4043786038068.3965
2022,FUNCIONAMIENTO,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,7585900000.0,2414,24,111.41,6808993806.660085
2022,INVERSION,UNIDAD DE PLANEACIÓN DEL SECTOR DE INFRAESTRUCTURA DE TRANSPORTE,2000000000.0,2414,24,111.41,1795170990.036801
2022,FUNCIONAMIENTO,COMISIÓN DE REGULACIÓN DE INFRAESTRUCTURA Y TRANSPORTE,1246300000.0,2415,24,111.41,1118660802.4414327
2022,FUNCIONAMIENTO,AGENCIA NACIONAL DE SEGURIDAD VIAL,20565873000.0,2416,24,111.41,18459629297.19056
2022,DEUDA,AGENCIA NACIONAL DE SEGURIDAD VIAL,17235000.0,2416,24,111.41,15469886.006642135
2022,INVERSION,AGENCIA NACIONAL DE SEGURIDAD VIAL,123690791105.0,2416,24,111.41,111023059963.199
2022,FUNCIONAMIENTO,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,42888396000.0,2417,24,111.41,38496002154.20519
2022,DEUDA,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,699639000.0,2417,24,111.41,627985818.1491787
2022,INVERSION,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,14188184010.0,2417,24,111.41,12735108168.028006
2022,FUNCIONAMIENTO,PROCURADURÍA GENERAL DE LA NACIÓN,877960503000.0,2501,25,111.41,788044612691.859
2022,INVERSION,PROCURADURÍA GENERAL DE LA NACIÓN,140170498557.0,2501,25,111.41,125815006334.26085
2022,FUNCIONAMIENTO,DEFENSORÍA DEL PUEBLO,721773422000.0,2502,25,111.41,647853354276.995
2022,DEUDA,DEFENSORÍA DEL PUEBLO,247291740.0,2502,25,111.41,221965478.86186162
2022,INVERSION,DEFENSORÍA DEL PUEBLO,74375679763.0,2502,25,111.41,66758531337.4024
2022,FUNCIONAMIENTO,CONTRALORÍA GENERAL DE LA REPÚBLICA,994411912780.0,2601,26,111.41,892569708984.8309
2022,DEUDA,CONTRALORÍA GENERAL DE LA REPÚBLICA,1164626320.0,2601,26,111.41,1045351691.9486582
2022,INVERSION,CONTRALORÍA GENERAL DE LA REPÚBLICA,222112767100.0,2601,26,111.41,199365198007.36023
2022,FUNCIONAMIENTO,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,107388497000.0,2602,26,111.41,96390357239.02702
2022,DEUDA,FONDO DE BIENESTAR SOCIAL DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA,7790978.0,2602,26,111.41,6993068.844807468
2022,FUNCIONAMIENTO,RAMA JUDICIAL,5005472200000.0,2701,27,111.41,4492839242437.843
2022,DEUDA,RAMA JUDICIAL,61903665013.0,2701,27,111.41,55563831804.14685
2022,INVERSION,RAMA JUDICIAL,580822027740.0,2701,27,111.41,521337427286.5991
2022,FUNCIONAMIENTO,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,2123098245211.0,2801,28,111.41,1905662189400.413
2022,DEUDA,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,68676963.0,2801,28,111.41,61643445.83071538
2022,INVERSION,REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,62671096655.0,2801,28,111.41,56252667314.4242
2022,FUNCIONAMIENTO,FONDO ROTATORIO DE LA REGISTRADURÍA,59784885682.0,2802,28,111.41,53662046209.49646
2022,INVERSION,FONDO ROTATORIO DE LA REGISTRADURÍA,65866122520.0,2802,28,111.41,59120476187.05682
2022,FUNCIONAMIENTO,FONDO SOCIAL DE VIVIENDA DE LA REGISTRADURÍA NACIONAL DEL ESTADO CIVIL,14193863802.0,2803,28,111.41,12740206266.941927
2022,FUNCIONAMIENTO,FISCALÍA GENERAL DE LA NACIÓN,4218350300000.0,2901,29,111.41,3786330042186.5186
2022,DEUDA,FISCALÍA GENERAL DE LA NACIÓN,514422336633.0,2901,29,111.41,461738027675.2536
2022,INVERSION,FISCALÍA GENERAL DE LA NACIÓN,139356000001.0,2901,29,111.41,125083924244.68182
2022,FUNCIONAMIENTO,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,240284300000.0,2902,29,111.41,215675702360.64987
2022,DEUDA,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,82199195.0,2902,29,111.41,73780805.13418904
2022,INVERSION,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,46051048947.0,2902,29,111.41,41334753565.209595
2022,FUNCIONAMIENTO,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,16605000000.0,2904,29,111.41,14904407144.780542
2022,INVERSION,FONDO ESPECIAL PARA LA ADMINISTRACIÓN DE BIENES DE LA FISCALÍA GENERAL DE LA NACIÓN,15147840800.0,2904,29,111.41,13596482182.927925
2022,FUNCIONAMIENTO,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,240334037145.0,3201,32,111.41,215720345700.5655
2022,DEUDA,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,1932988235.0,3201,32,111.41,1735022201.7772195
2022,INVERSION,MINISTERIO DE AMBIENTE Y DESARROLLO SOSTENIBLE,279267974129.0,3201,32,111.41,250666882801.36435
2022,FUNCIONAMIENTO,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",54516177350.0,3202,32,111.41,48932930033.21067
2022,DEUDA,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",73458261.0,3202,32,111.41,65935069.562875874
2022,INVERSION,"INSTITUTO DE HIDROLOGÍA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES - IDEAM",32228239274.0,3202,32,111.41,28927600102.32475
2022,FUNCIONAMIENTO,FONDO NACIONAL AMBIENTAL,74681779420.0,3204,32,111.41,67033281949.5557
2022,INVERSION,FONDO NACIONAL AMBIENTAL,420760717978.0,3204,32,111.41,377668717330.5808
2022,FUNCIONAMIENTO,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),3091431863.0,3208,32,111.41,2774824399.0665116
2022,DEUDA,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),140180613.0,3208,32,111.41,125824084.91158785
2022,INVERSION,CORPORACIÓN AUTÓNOMA REGIONAL DE LOS VALLES DEL SINÚ Y SAN JORGE (CVS),15227411732.0,3208,32,111.41,13667903897.316221
